Time RPM1 RPM2 RPM3
2.444 0.0 0.0 0.0
2.445 0.0 0.0 0.0
2.447 0.0 0.0 0.0
2.449 0.0 0.0 0.0
2.450 0.0 0.0 0.0
2.452 0.0 0.0 0.0
2.453 0.0 0.0 0.0
2.547 0.0 0.0 0.0
2.548 0.0 0.0 0.0
2.548 0.0 0.0 0.0
2.550 0.0 0.0 0.0
2.551 0.0 0.0 0.0
2.598 0.0 0.0 0.0
2.599 0.0 0.0 0.0
2.601 0.0 0.0 0.0
2.645 0.0 0.0 0.0
2.646 0.0 0.0 0.0
2.694 0.0 0.0 0.0
2.695 0.0 0.0 0.0
2.696 0.0 0.0 0.0
2.855 0.0 0.0 0.0
2.857 0.0 0.0 0.0
2.858 0.0 0.0 0.0
2.859 0.0 0.0 0.0
2.861 0.0 0.0 0.0
2.862 0.0 0.0 0.0
2.864 0.0 0.0 0.0
2.867 0.0 0.0 0.0
3.066 0.0 0.0 0.0
3.073 0.0 0.0 0.0
3.075 0.0 0.0 0.0
3.080 0.0 0.0 0.0
3.083 0.0 0.0 0.0
3.085 0.0 0.0 0.0
3.089 0.0 0.0 0.0
3.092 0.0 0.0 0.0
3.096 0.0 0.0 0.0
3.101 0.0 0.0 0.0
3.112 0.0 0.0 0.0
3.115 0.0 0.0 0.0
3.116 0.0 0.0 0.0
3.266 0.0 0.0 0.0
3.267 0.0 0.0 0.0
3.269 0.0 0.0 0.0
3.270 0.0 0.0 0.0
3.272 0.0 0.0 0.0
3.273 0.0 0.0 0.0
3.274 0.0 0.0 0.0
3.469 0.0 0.0 0.0
3.471 0.0 0.0 0.0
3.472 0.0 0.0 0.0
3.474 0.0 0.0 0.0
3.476 0.0 0.0 0.0
3.479 0.0 0.0 0.0
3.480 0.0 0.0 0.0
3.482 0.0 0.0 0.0
3.484 0.0 0.0 0.0
3.486 0.0 0.0 0.0
3.523 0.0 0.0 0.0
3.524 0.0 0.0 0.0
3.526 0.0 0.0 0.0
3.673 0.0 0.0 0.0
3.674 0.0 0.0 0.0
3.676 0.0 0.0 0.0
3.679 0.0 0.0 0.0
3.683 0.0 0.0 0.0
3.685 0.0 0.0 0.0
3.687 0.0 0.0 0.0
3.689 0.0 0.0 0.0
3.719 0.0 0.0 0.0
3.720 0.0 0.0 0.0
3.768 0.0 0.0 0.0
3.769 0.0 0.0 0.0
3.810 0.0 0.0 0.0
3.811 0.0 0.0 0.0
3.812 0.0 0.0 0.0
3.869 0.0 0.0 0.0
3.869 0.0 0.0 0.0
3.978 0.0 0.0 0.0
3.981 0.0 0.0 0.0
3.982 0.0 0.0 0.0
3.983 0.0 0.0 0.0
3.986 0.0 0.0 0.0
3.987 0.0 0.0 0.0
4.036 0.0 0.0 0.0
4.041 0.0 0.0 0.0
4.187 0.0 0.0 0.0
4.189 0.0 0.0 0.0
4.191 0.0 0.0 0.0
4.192 0.0 0.0 0.0
4.194 0.0 0.0 0.0
4.198 0.0 0.0 0.0
4.199 0.0 0.0 0.0
4.201 0.0 0.0 0.0
4.232 0.0 0.0 0.0
4.233 0.0 0.0 0.0
4.235 0.0 0.0 0.0
4.284 0.0 0.0 0.0
4.286 0.0 0.0 0.0
4.340 0.0 0.0 0.0
4.341 0.0 0.0 0.0
4.342 0.0 0.0 0.0
4.387 0.0 0.0 0.0
4.389 0.0 0.0 0.0
4.434 0.0 0.0 0.0
4.437 0.0 0.0 0.0
4.438 0.0 0.0 0.0
4.485 0.0 0.0 0.0
4.487 0.0 0.0 0.0
4.594 0.0 0.0 0.0
4.595 0.0 0.0 0.0
4.596 0.0 0.0 0.0
4.597 0.0 0.0 0.0
4.598 0.0 0.0 0.0
4.600 0.0 0.0 0.0
4.695 0.0 0.0 0.0
4.696 0.0 0.0 0.0
4.697 0.0 0.0 0.0
4.699 0.0 0.0 0.0
4.700 0.0 0.0 0.0
4.752 0.0 0.0 0.0
4.754 0.0 0.0 0.0
4.902 0.0 0.0 0.0
4.903 0.0 0.0 0.0
4.904 0.0 0.0 0.0
4.906 0.0 0.0 0.0
4.907 0.0 0.0 0.0
4.908 0.0 0.0 0.0
4.910 0.0 0.0 0.0
4.912 0.0 0.0 0.0
5.020 0.0 0.0 0.0
5.021 0.0 0.0 0.0
5.022 0.0 0.0 0.0
5.023 0.0 0.0 0.0
5.025 0.0 0.0 0.0
5.106 0.0 0.0 0.0
5.108 0.0 0.0 0.0
5.109 0.0 0.0 0.0
5.110 0.0 0.0 0.0
5.111 0.0 0.0 0.0
5.218 0.0 0.0 0.0
5.222 0.0 0.0 0.0
5.223 0.0 0.0 0.0
5.224 0.0 0.0 0.0
5.228 0.0 0.0 0.0
5.231 0.0 0.0 0.0
5.310 0.0 0.0 0.0
5.311 0.0 0.0 0.0
5.312 0.0 0.0 0.0
5.314 0.0 0.0 0.0
5.318 0.0 0.0 0.0
5.418 0.0 0.0 0.0
5.424 0.0 0.0 0.0
5.426 0.0 0.0 0.0
5.428 0.0 0.0 0.0
5.430 0.0 0.0 0.0
5.463 0.0 0.0 0.0
5.466 0.0 0.0 0.0
5.513 0.0 0.0 0.0
5.516 0.0 0.0 0.0
5.727 0.0 0.0 0.0
5.729 0.0 0.0 0.0
5.731 0.0 0.0 0.0
5.733 0.0 0.0 0.0
5.736 0.0 0.0 0.0
5.737 0.0 0.0 0.0
5.738 0.0 0.0 0.0
5.739 0.0 0.0 0.0
5.742 0.0 0.0 0.0
5.746 0.0 0.0 0.0
5.747 0.0 0.0 0.0
5.792 0.0 0.0 0.0
5.793 0.0 0.0 0.0
5.794 0.0 0.0 0.0
5.932 0.0 0.0 0.0
5.933 0.0 0.0 0.0
5.935 0.0 0.0 0.0
5.937 0.0 0.0 0.0
5.938 0.0 0.0 0.0
5.939 0.0 0.0 0.0
5.941 0.0 0.0 0.0
6.032 0.0 0.0 0.0
6.034 0.0 0.0 0.0
6.035 0.0 0.0 0.0
6.036 0.0 0.0 0.0
6.037 0.0 0.0 0.0
6.249 0.0 0.0 0.0
6.250 0.0 0.0 0.0
6.251 0.0 0.0 0.0
6.253 0.0 0.0 0.0
6.254 0.0 0.0 0.0
6.255 0.0 0.0 0.0
6.256 0.0 0.0 0.0
6.257 0.0 0.0 0.0
6.259 0.0 0.0 0.0
6.260 0.0 0.0 0.0
6.261 0.0 0.0 0.0
6.334 0.0 0.0 0.0
6.335 0.0 0.0 0.0
6.337 0.0 0.0 0.0
6.338 0.0 0.0 0.0
6.339 0.0 0.0 0.0
6.380 0.0 0.0 0.0
6.382 0.0 0.0 0.0
6.432 0.0 0.0 0.0
6.433 0.0 0.0 0.0
6.540 0.0 0.0 0.0
6.541 0.0 0.0 0.0
6.542 0.0 0.0 0.0
6.544 0.0 0.0 0.0
6.545 0.0 0.0 0.0
6.547 0.0 0.0 0.0
6.640 0.0 0.0 0.0
6.641 0.0 0.0 0.0
6.643 0.0 0.0 0.0
6.644 0.0 0.0 0.0
6.645 0.0 0.0 0.0
6.696 0.0 0.0 0.0
6.697 0.0 0.0 0.0
6.698 0.0 0.0 0.0
6.847 0.0 0.0 0.0
6.848 0.0 0.0 0.0
6.850 0.0 0.0 0.0
6.851 0.0 0.0 0.0
6.852 0.0 0.0 0.0
6.854 0.0 0.0 0.0
6.855 0.0 0.0 0.0
6.894 0.0 0.0 0.0
6.895 0.0 0.0 0.0
6.897 0.0 0.0 0.0
6.953 0.0 0.0 0.0
6.954 0.0 0.0 0.0
7.009 0.0 0.0 0.0
7.010 0.0 0.0 0.0
7.011 0.0 0.0 0.0
7.157 0.0 0.0 0.0
7.158 0.0 0.0 0.0
7.159 0.0 0.0 0.0
7.160 0.0 0.0 0.0
7.161 0.0 0.0 0.0
7.163 0.0 0.0 0.0
7.164 0.0 0.0 0.0
7.165 0.0 0.0 0.0
7.207 0.0 0.0 0.0
7.208 0.0 0.0 0.0
7.262 0.0 0.0 0.0
7.263 0.0 0.0 0.0
7.266 0.0 0.0 0.0
7.358 0.0 0.0 0.0
7.360 0.0 0.0 0.0
7.363 0.0 0.0 0.0
7.365 0.0 0.0 0.0
7.366 0.0 0.0 0.0
7.413 0.0 0.0 0.0
7.417 0.0 0.0 0.0
7.418 0.0 0.0 0.0
7.460 0.0 0.0 0.0
7.461 0.0 0.0 0.0
7.506 0.0 0.0 0.0
7.508 0.0 0.0 0.0
7.671 0.0 0.0 0.0
7.674 0.0 0.0 0.0
7.675 0.0 0.0 0.0
7.678 0.0 0.0 0.0
7.679 0.0 0.0 0.0
7.681 0.0 0.0 0.0
7.682 0.0 0.0 0.0
7.686 0.0 0.0 0.0
7.869 0.0 0.0 0.0
7.871 0.0 0.0 0.0
7.872 0.0 0.0 0.0
7.873 0.0 0.0 0.0
7.875 0.0 0.0 0.0
7.876 0.0 0.0 0.0
7.879 0.0 0.0 0.0
7.880 0.0 0.0 0.0
7.881 0.0 0.0 0.0
7.883 0.0 0.0 0.0
7.971 0.0 0.0 0.0
7.973 0.0 0.0 0.0
7.976 0.0 0.0 0.0
7.978 0.0 0.0 0.0
7.979 0.0 0.0 0.0
7.981 0.0 0.0 0.0
8.033 0.0 0.0 0.0
8.034 0.0 0.0 0.0
8.088 0.0 0.0 0.0
8.089 0.0 0.0 0.0
8.090 0.0 0.0 0.0
8.176 0.0 0.0 0.0
8.178 0.0 0.0 0.0
8.179 0.0 0.0 0.0
8.180 0.0 0.0 0.0
8.181 0.0 0.0 0.0
8.223 0.0 0.0 0.0
8.224 0.0 0.0 0.0
8.274 0.0 0.0 0.0
8.276 0.0 0.0 0.0
8.278 0.0 0.0 0.0
8.381 0.0 0.0 0.0
8.382 0.0 0.0 0.0
8.383 0.0 0.0 0.0
8.384 0.0 0.0 0.0
8.387 0.0 0.0 0.0
8.427 0.0 0.0 0.0
8.428 0.0 0.0 0.0
8.487 0.0 0.0 0.0
8.489 0.0 0.0 0.0
8.490 0.0 0.0 0.0
8.537 0.0 0.0 0.0
8.539 0.0 0.0 0.0
8.539 0.0 0.0 0.0
8.577 0.0 0.0 0.0
8.636 0.0 0.0 0.0
8.637 0.0 0.0 0.0
8.638 0.0 0.0 0.0
8.640 0.0 0.0 0.0
8.792 0.0 0.0 0.0
8.793 0.0 0.0 0.0
8.794 0.0 0.0 0.0
8.795 0.0 0.0 0.0
8.800 0.0 0.0 0.0
8.802 0.0 0.0 0.0
8.803 0.0 0.0 0.0
8.806 0.0 0.0 0.0
8.893 0.0 0.0 0.0
8.896 0.0 0.0 0.0
8.897 0.0 0.0 0.0
8.898 0.0 0.0 0.0
8.902 0.0 0.0 0.0
8.942 0.0 0.0 0.0
8.943 0.0 0.0 0.0
8.995 0.0 0.0 0.0
8.997 0.0 0.0 0.0
9.000 0.0 0.0 0.0
9.098 0.0 0.0 0.0
9.100 0.0 0.0 0.0
9.101 0.0 0.0 0.0
9.102 0.0 0.0 0.0
9.105 0.0 0.0 0.0
9.147 0.0 0.0 0.0
9.150 0.0 0.0 0.0
9.200 0.0 0.0 0.0
9.203 0.0 0.0 0.0
9.204 0.0 0.0 0.0
9.303 0.0 0.0 0.0
9.304 0.0 0.0 0.0
9.306 0.0 0.0 0.0
9.307 0.0 0.0 0.0
9.309 0.0 0.0 0.0
9.359 0.0 0.0 0.0
9.361 0.0 0.0 0.0
9.509 0.0 0.0 0.0
9.511 0.0 0.0 0.0
9.512 0.0 0.0 0.0
9.515 0.0 0.0 0.0
9.517 0.0 0.0 0.0
9.518 0.0 0.0 0.0
9.519 0.0 0.0 0.0
9.520 0.0 0.0 0.0
9.555 0.0 0.0 0.0
9.556 0.0 0.0 0.0
9.558 0.0 0.0 0.0
9.607 0.0 0.0 0.0
9.608 0.0 0.0 0.0
9.665 0.0 0.0 0.0
9.667 0.0 0.0 0.0
9.668 0.0 0.0 0.0
9.814 0.0 0.0 0.0
9.815 0.0 0.0 0.0
9.817 0.0 0.0 0.0
9.819 0.0 0.0 0.0
9.822 0.0 0.0 0.0
9.823 0.0 0.0 0.0
9.824 0.0 0.0 0.0
9.827 0.0 0.0 0.0
9.866 0.0 0.0 0.0
9.868 0.0 0.0 0.0
9.915 0.0 0.0 0.0
9.918 0.0 0.0 0.0
9.920 0.0 0.0 0.0
10.024 0.0 0.0 0.0
10.026 0.0 0.0 0.0
10.027 0.0 0.0 0.0
10.029 0.0 0.0 0.0
10.031 0.0 0.0 0.0
10.124 0.0 0.0 0.0
10.126 0.0 0.0 0.0
10.129 0.0 0.0 0.0
10.130 0.0 0.0 0.0
10.131 0.0 0.0 0.0
10.330 0.0 0.0 0.0
10.332 0.0 0.0 0.0
10.333 0.0 0.0 0.0
10.334 0.0 0.0 0.0
10.336 0.0 0.0 0.0
10.339 0.0 0.0 0.0
10.341 0.0 0.0 0.0
10.342 0.0 0.0 0.0
10.344 0.0 0.0 0.0
10.346 0.0 0.0 0.0
10.532 0.0 0.0 0.0
10.533 0.0 0.0 0.0
10.534 0.0 0.0 0.0
10.536 0.0 0.0 0.0
10.537 0.0 0.0 0.0
10.538 0.0 0.0 0.0
10.540 0.0 0.0 0.0
10.541 0.0 0.0 0.0
10.544 0.0 0.0 0.0
10.547 0.0 0.0 0.0
10.548 0.0 0.0 0.0
10.589 0.0 0.0 0.0
10.591 0.0 0.0 0.0
10.745 0.0 0.0 0.0
10.746 0.0 0.0 0.0
10.747 0.0 0.0 0.0
10.749 0.0 0.0 0.0
10.750 0.0 0.0 0.0
10.751 0.0 0.0 0.0
10.752 0.0 0.0 0.0
10.754 0.0 0.0 0.0
10.839 0.0 0.0 0.0
10.840 0.0 0.0 0.0
10.841 0.0 0.0 0.0
10.843 0.0 0.0 0.0
10.844 0.0 0.0 0.0
10.903 0.0 0.0 0.0
10.906 0.0 0.0 0.0
10.907 0.0 0.0 0.0
11.046 0.0 0.0 0.0
11.049 0.0 0.0 0.0
11.050 0.0 0.0 0.0
11.052 0.0 0.0 0.0
11.053 0.0 0.0 0.0
11.056 0.0 0.0 0.0
11.058 0.0 0.0 0.0
11.249 0.0 0.0 0.0
11.250 0.0 0.0 0.0
11.251 0.0 0.0 0.0
11.252 0.0 0.0 0.0
11.254 0.0 0.0 0.0
11.255 0.0 0.0 0.0
11.256 0.0 0.0 0.0
11.257 0.0 0.0 0.0
11.259 0.0 0.0 0.0
11.260 0.0 0.0 0.0
11.302 0.0 0.0 0.0
11.304 0.0 0.0 0.0
11.305 0.0 0.0 0.0
11.461 0.0 0.0 0.0
11.463 0.0 0.0 0.0
11.464 0.0 0.0 0.0
11.465 0.0 0.0 0.0
11.466 0.0 0.0 0.0
11.467 0.0 0.0 0.0
11.470 0.0 0.0 0.0
11.472 0.0 0.0 0.0
11.569 0.0 0.0 0.0
11.571 0.0 0.0 0.0
11.574 0.0 0.0 0.0
11.575 0.0 0.0 0.0
11.576 0.0 0.0 0.0
11.665 0.0 0.0 0.0
11.666 0.0 0.0 0.0
11.668 0.0 0.0 0.0
11.669 0.0 0.0 0.0
11.670 0.0 0.0 0.0
11.771 0.0 0.0 0.0
11.773 0.0 0.0 0.0
11.774 0.0 0.0 0.0
11.776 0.0 0.0 0.0
11.778 0.0 0.0 0.0
11.814 0.0 0.0 0.0
11.817 0.0 0.0 0.0
11.818 0.0 0.0 0.0
11.863 0.0 0.0 0.0
11.864 0.0 0.0 0.0
11.909 0.0 0.0 0.0
11.910 0.0 0.0 0.0
11.954 0.0 0.0 0.0
11.955 0.0 0.0 0.0
11.956 0.0 0.0 0.0
12.003 0.0 0.0 0.0
12.005 0.0 0.0 0.0
12.024 0.0 0.0 0.0
12.179 0.0 0.0 0.0
12.182 0.0 0.0 0.0
12.186 0.0 0.0 0.0
12.187 0.0 0.0 0.0
12.188 0.0 0.0 0.0
12.189 0.0 0.0 0.0
12.190 0.0 0.0 0.0
12.194 0.0 0.0 0.0
12.274 0.0 0.0 0.0
12.276 0.0 0.0 0.0
12.278 0.0 0.0 0.0
12.279 0.0 0.0 0.0
12.281 0.0 0.0 0.0
12.375 0.0 0.0 0.0
12.376 0.0 0.0 0.0
12.377 0.0 0.0 0.0
12.378 0.0 0.0 0.0
12.380 0.0 0.0 0.0
12.423 0.0 0.0 0.0
12.424 0.0 0.0 0.0
12.472 0.0 0.0 0.0
12.473 0.0 0.0 0.0
12.475 0.0 0.0 0.0
12.518 0.0 0.0 0.0
12.519 0.0 0.0 0.0
12.692 0.0 0.0 0.0
12.695 0.0 0.0 0.0
12.696 0.0 0.0 0.0
12.699 0.0 0.0 0.0
12.700 0.0 0.0 0.0
12.702 0.0 0.0 0.0
12.703 0.0 0.0 0.0
12.704 0.0 0.0 0.0
12.741 0.0 0.0 0.0
12.743 0.0 0.0 0.0
12.744 0.0 0.0 0.0
12.798 0.0 0.0 0.0
12.799 0.0 0.0 0.0
12.800 0.0 0.0 0.0
12.851 0.0 0.0 0.0
12.853 0.0 0.0 0.0
12.854 0.0 0.0 0.0
12.920 0.0 0.0 0.0
12.921 0.0 0.0 0.0
12.994 0.0 0.0 0.0
12.995 0.0 0.0 0.0
12.996 0.0 0.0 0.0
12.997 0.0 0.0 0.0
12.998 0.0 0.0 0.0
13.055 0.0 0.0 0.0
13.057 0.0 0.0 0.0
13.109 0.0 0.0 0.0
13.110 0.0 0.0 0.0
13.111 0.0 0.0 0.0
13.113 0.0 0.0 0.0
13.160 0.0 0.0 0.0
13.161 0.0 0.0 0.0
13.300 0.0 0.0 0.0
13.301 0.0 0.0 0.0
13.302 0.0 0.0 0.0
13.303 0.0 0.0 0.0
13.304 0.0 0.0 0.0
13.306 0.0 0.0 0.0
13.308 0.0 0.0 0.0
13.353 0.0 0.0 0.0
13.356 0.0 0.0 0.0
13.406 0.0 0.0 0.0
13.407 0.0 0.0 0.0
13.408 0.0 0.0 0.0
13.463 0.0 0.0 0.0
13.464 0.0 0.0 0.0
13.466 0.0 0.0 0.0
13.610 0.0 0.0 0.0
13.612 0.0 0.0 0.0
13.614 0.0 0.0 0.0
13.615 0.0 0.0 0.0
13.618 0.0 0.0 0.0
13.620 0.0 0.0 0.0
13.621 0.0 0.0 0.0
13.663 0.0 0.0 0.0
13.664 0.0 0.0 0.0
13.666 0.0 0.0 0.0
13.832 0.0 0.0 0.0
13.835 0.0 0.0 0.0
13.836 0.0 0.0 0.0
13.839 0.0 0.0 0.0
13.851 0.0 0.0 0.0
13.852 0.0 0.0 0.0
13.853 0.0 0.0 0.0
13.854 0.0 0.0 0.0
13.916 0.0 0.0 0.0
13.917 0.0 0.0 0.0
13.918 0.0 0.0 0.0
13.919 0.0 0.0 0.0
13.921 0.0 0.0 0.0
14.014 0.0 0.0 0.0
14.015 0.0 0.0 0.0
14.016 0.0 0.0 0.0
14.017 0.0 0.0 0.0
14.018 0.0 0.0 0.0
14.061 0.0 0.0 0.0
14.064 0.0 0.0 0.0
14.114 0.0 0.0 0.0
14.115 0.0 0.0 0.0
14.118 0.0 0.0 0.0
14.217 0.0 0.0 0.0
14.218 0.0 0.0 0.0
14.219 0.0 0.0 0.0
14.221 0.0 0.0 0.0
14.222 0.0 0.0 0.0
14.266 0.0 0.0 0.0
14.267 0.0 0.0 0.0
14.320 0.0 0.0 0.0
14.321 0.0 0.0 0.0
14.325 0.0 0.0 0.0
14.543 0.0 0.0 0.0
14.544 0.0 0.0 0.0
14.546 0.0 0.0 0.0
14.547 0.0 0.0 0.0
14.548 0.0 0.0 0.0
14.551 0.0 0.0 0.0
14.552 0.0 0.0 0.0
14.553 0.0 0.0 0.0
14.555 0.0 0.0 0.0
14.556 0.0 0.0 0.0
14.629 0.0 0.0 0.0
14.631 0.0 0.0 0.0
14.633 0.0 0.0 0.0
14.635 0.0 0.0 0.0
14.637 0.0 0.0 0.0
14.730 0.0 0.0 0.0
14.732 0.0 0.0 0.0
14.733 0.0 0.0 0.0
14.734 0.0 0.0 0.0
14.735 0.0 0.0 0.0
14.736 0.0 0.0 0.0
14.784 0.0 0.0 0.0
14.786 0.0 0.0 0.0
14.936 0.0 0.0 0.0
14.937 0.0 0.0 0.0
14.938 0.0 0.0 0.0
14.939 0.0 0.0 0.0
14.942 0.0 0.0 0.0
14.943 0.0 0.0 0.0
14.945 0.0 0.0 0.0
14.947 0.0 0.0 0.0
14.989 0.0 0.0 0.0
14.990 0.0 0.0 0.0
15.140 0.0 0.0 0.0
15.141 0.0 0.0 0.0
15.142 0.0 0.0 0.0
15.143 0.0 0.0 0.0
15.145 0.0 0.0 0.0
15.146 0.0 0.0 0.0
15.147 0.0 0.0 0.0
15.148 0.0 0.0 0.0
15.186 0.0 0.0 0.0
15.187 0.0 0.0 0.0
15.235 0.0 0.0 0.0
15.236 0.0 0.0 0.0
15.237 0.0 0.0 0.0
15.282 0.0 0.0 0.0
15.283 0.0 0.0 0.0
15.335 0.0 0.0 0.0
15.338 0.0 0.0 0.0
15.391 0.0 0.0 0.0
15.392 0.0 0.0 0.0
15.393 0.0 0.0 0.0
15.556 0.0 0.0 0.0
15.557 0.0 0.0 0.0
15.560 0.0 0.0 0.0
15.560 0.0 0.0 0.0
15.561 0.0 0.0 0.0
15.562 0.0 0.0 0.0
15.564 0.0 0.0 0.0
15.566 0.0 0.0 0.0
15.569 0.0 0.0 0.0
15.605 0.0 0.0 0.0
15.606 0.0 0.0 0.0
15.652 0.0 0.0 0.0
15.653 0.0 0.0 0.0
15.654 0.0 0.0 0.0
15.701 0.0 0.0 0.0
15.702 0.0 0.0 0.0
15.750 0.0 0.0 0.0
15.751 0.0 0.0 0.0
15.869 0.0 0.0 0.0
15.870 0.0 0.0 0.0
15.871 0.0 0.0 0.0
15.873 0.0 0.0 0.0
15.874 0.0 0.0 0.0
15.875 0.0 0.0 0.0
15.928 0.0 0.0 0.0
15.930 0.0 0.0 0.0
15.931 0.0 0.0 0.0
15.984 0.0 0.0 0.0
15.985 0.0 0.0 0.0
15.987 0.0 0.0 0.0
16.068 0.0 0.0 0.0
16.069 0.0 0.0 0.0
16.071 0.0 0.0 0.0
16.074 0.0 0.0 0.0
16.170 0.0 0.0 0.0
16.171 0.0 0.0 0.0
16.172 0.0 0.0 0.0
16.174 0.0 0.0 0.0
16.175 0.0 0.0 0.0
16.219 0.0 0.0 0.0
16.221 0.0 0.0 0.0
16.222 0.0 0.0 0.0
16.265 0.0 0.0 0.0
16.266 0.0 0.0 0.0
16.314 0.0 0.0 0.0
16.315 0.0 0.0 0.0
16.316 0.0 0.0 0.0
16.471 0.0 0.0 0.0
16.473 0.0 0.0 0.0
16.476 0.0 0.0 0.0
16.477 0.0 0.0 0.0
16.479 0.0 0.0 0.0
16.480 0.0 0.0 0.0
16.481 0.0 0.0 0.0
16.482 0.0 0.0 0.0
16.606 0.0 0.0 0.0
16.606 0.0 0.0 0.0
16.631 0.0 0.0 0.0
16.700 0.0 0.0 0.0
16.702 0.0 0.0 0.0
16.735 0.0 0.0 0.0
16.736 0.0 0.0 0.0
16.778 0.0 0.0 0.0
16.780 0.0 0.0 0.0
16.781 0.0 0.0 0.0
16.782 0.0 0.0 0.0
16.783 0.0 0.0 0.0
16.786 0.0 0.0 0.0
16.788 0.0 0.0 0.0
16.789 0.0 0.0 0.0
16.826 0.0 0.0 0.0
16.828 0.0 0.0 0.0
16.887 0.0 0.0 0.0
16.888 0.0 0.0 0.0
16.890 0.0 0.0 0.0
16.941 0.0 0.0 0.0
16.942 0.0 0.0 0.0
16.943 0.0 0.0 0.0
16.982 0.0 0.0 0.0
16.983 0.0 0.0 0.0
17.031 0.0 0.0 0.0
17.033 0.0 0.0 0.0
17.035 0.0 0.0 0.0
17.079 0.0 0.0 0.0
17.081 0.0 0.0 0.0
17.191 0.0 0.0 0.0
17.193 0.0 0.0 0.0
17.194 0.0 0.0 0.0
17.195 0.0 0.0 0.0
17.196 0.0 0.0 0.0
17.292 0.0 0.0 0.0
17.293 0.0 0.0 0.0
17.294 0.0 0.0 0.0
17.296 0.0 0.0 0.0
17.298 0.0 0.0 0.0
17.300 0.0 0.0 0.0
17.352 0.0 0.0 0.0
17.353 0.0 0.0 0.0
17.565 0.0 0.0 0.0
